it16,"0,163169398","0,89533001","0,079622698","1,013277738","0,915668088","1,604897588","1,12728005","1,660702984","1,014419854","1,67486252","1,11757815","0,71470448","1,17494508","1,757189242","0,348761812","0,355052918","1,788302356","0,022930446","0,773807846","1,013708742","1,990439578","1,88778317","0,079692172","1,082519178","1,2410805","1,750292634","0,416233762","1,10064009","0,408282038","0,052254352","1,831044088","1,460695776","1,648246924","1,153754922","0,717665628","1,68073055","0,610430816","0,788534088","0,96577804","1,097354452","0,538990794","1,378330484","0,151323298","0,646142916","0,587392842","0,496170168","0,896024108","0,5121218","1,066223188","0,963216212","1,05874097","0,685789","1,702167092","0,662582484","0,635031042","0,791804508","0,364294974","0,261471288","0,77260583","1,80328058","1,230373604","1,998693204","1,162757876","1,27347399","0,965505262","0,985295162","0,05525446","1,62689161","1,953766854","1,29900298","1,427067898","1,181957662","1,803767548","1,259712482","1,85902383","0,12950989","1,847613762","1,160394494","1,595220398","0,430716514"
it17,"1,946558648","0,094099318","0,317972644","1,106125644","1,149420806","1,984822612","0,575065346","0,320131528","1,610896208","0,494716552","1,82648313","1,989423398","0,476768946","1,220445476","1,857069322","0,65454749","0,105837592","0,484931816","1,987161034","1,888084846","0,9198167","0,19378401","0,599825636","0,288437228","0,243284236","0,609685772","1,612410984","1,639523268","1,947469444","1,716809534","1,73859368","1,428650784","1,860459234","1,168985694","0,98431002","1,326369508","1,484881814","0,719189588","0,977742412","1,021052598","1,117510342","1,237496576","0,584362744","0,21550741","0,651429378","1,986515156","1,059286976","1,59184081","0,661320998","1,8879946","1,01047488","0,474206058","0,196208074","1,598282092","1,15613885","1,938509466","0,626340286","1,974061418","0,982961162","1,581816204","0,972045288","0,883555126","0,609294312","0,259263114","0,281749648","1,26761875","1,842220798","0,605396948","1,833135244","0,295637924","1,367998448","0,412148844","0,037112756","1,010137196","1,098801852","0,715113804","0,442982582","1,846491912","0,44323078","0,195159102"
it18,"0,228794586","1,915079916","0,852070238","1,464064462","0,228880044","1,229536842","1,845579066","0,652524994","1,156234536","1,260377712","1,68578573","0,168840676","1,00987445","0,273968904","1,312567996","1,02672107","0,29008538","1,45849379","1,372164766","1,15335826","0,602898396","0,937941184","1,101457168","1,10005537","1,752095216","0,1378687","1,144910108","1,237518578","0,850539778","0,26710284","0,485047104","1,074074654","1,58986202","0,945245804","1,888184636","0,276285194","0,704787886","0,528695756","1,690365364","1,605412016","0,882952394","0,175305998","1,591673556","1,8580245","0,274548946","0,384311226","0,812050124","0,29266041","0,556639534","0,403457024","1,63826201","0,218019044","0,277093028","1,812307394","0,525934598","1,078845062","1,624719016","0,083562414","1,563294776","1,242818992","0,754332788","1,459875568","0,413383438","1,399185748","0,935822964","0,774211044","1,983765048","0,698491836","0,869854016","0,372823868","0,253264812","0,00821002","1,603938796","0,455416132","1,0595508","1,05779799","0,39543199","1,860280082","0,381748864","0,64818034"
it19,"1,748611698","1,731404562","0,836796342","0,045812826","1,476387354","0,183139598","1,789490384","1,969449314","0,859351992","1,691762792","1,499108644","0,562675068","1,41124862","0,78823783","1,197554152","0,460581124","1,829732476","0,143057748","1,762281696","0,09442761","1,67683225","1,44680351","0,990590844","0,338331944","0,528354502","0,767650584","0,566687626","0,114699514","0,796733918","1,577977698","0,883887606","1,850766406","0,296516188","1,641722398","1,741775116","0,100898218","1,075440122","0,434420864","0,701219964","1,929437086","0,244570332","1,185675432","0,048817836","1,698787958","0,460042534","0,712258142","1,39093844","1,448423862","1,943054152","1,327981038","0,984666452","0,63764899","1,835777622","1,369120568","1,044426652","1,879670386","0,726218936","1,554950294","0,33240215","0,622835946","1,027607028","0,525286064","1,738505572","0,92012641","0,426413558","0,264774604","1,04749362","1,185670222","1,342349316","0,902515754","0,10667493","0,844336136","1,80019622","1,952534708","1,949311444","0,642813554","1,330269082","1,878887284","0,891251242","0,41961718"
it20,"1,334211202","1,77558205","0,486976488","0,552847254","1,101305686","0,271866212","0,503571612","0,001239538","1,351558564","0,530013516","0,039307972","0,927378712","0,832697158","1,45437387","1,981547274","0,923723682","0,160180654","0,311970884","0,479913252","0,741299808","0,90778711","0,899862108","1,445643348","0,437707098","0,481105806","0,225571058","1,17326996","0,617231916","1,57412951","1,370129984","0,67607361","1,882053786","1,06560088","0,73318091","1,193753824","1,871738006","1,709970058","1,54586744","0,184294862","0,01265081","0,00329909","1,360470322","1,669691662","0,239879474","1,573407384","0,899745498","1,586136606","1,831724166","0,803280404","0,856577398","1,040367238","0,0578885","0,748118506","0,859851744","1,242981346","1,162069686","0,586211514","0,798310666","0,49627671","0,734685024","1,079304894","1,702858376","1,092320284","1,850196368","0,375819038","0,696314746","0,345417224","1,006738082","1,779779736","0,118227432","0,598533734","1,74905515","1,8419086","0,670915252","0,797400418","1,855579016","0,29428328","0,311059534","0,075183384","0,9237065"
it21,"1,512410132","0,611059588","0,507493592","0,807695088","0,213945914","0,9758959","1,498505024","1,494550736","0,998349188","1,9684447","1,547499866","0,751116946","1,398725866","1,12996016","1,902168098","1,241419058","1,09859414","1,998332456","1,036849698","1,286546712","1,794279232","0,315124036","1,111476374","0,056715278","1,637939394","1,91118539","1,439083466","0,905201576","0,259868156","1,837754372","0,79936531","1,520349408","0,314239268","0,077036542","0,493311908","1,54174944","1,048285448","0,52269708","0,090010892","0,976062858","1,114543546","1,222934956","0,32273675","1,042087534","0,961743048","1,719646232","1,422618796","0,732119394","1,395086778","0,710917814","1,971934508","1,259843158","1,182101056","1,736117936","0,187145266","0,384892836","1,240544174","0,528375796","0,894824682","1,19870952","0,629451822","0,467489","0,568313094","1,79905907","0,048178816","1,773908206","0,288858988","0,867436554","1,351382992","0,70033884","1,09836582","0,123666174","0,456416646","1,509262688","1,220844226","1,207192142","1,531569604","1,675146442","1,974776704","0,730134858"
it22,"1,935411496","1,196755016","1,931075208","1,60358845","0,687468076","1,378146572","0,222039506","1,865097996","0,42056436","0,412666356","1,036511538","0,81584729","0,74885974","0,32144869","0,72565161","1,901615184","1,199864784","0,34627748","1,558828788","0,62089152","0,868670558","0,24890748","1,153909424","0,54199415","1,322332042","1,67030717","0,073389652","0,943696244","1,259178088","1,387304128","1,111182122","0,779074054","0,455034876","1,71734164","1,192352948","0,314810428","1,966744818","0,98463257","1,902194104","1,967497158","0,282259954","0,867839204","0,219080626","1,726319964","1,998504226","0,399727286","0,837979112","1,341137064","0,78514375","0,611421676","0,017632096","1,25116823","0,398275842","1,551800772","0,78948889","1,379736558","0,68696665","0,878009114","0,887540568","1,690399044","1,951054764","0,617611844","0,078527956","0,24535919","1,914706236","1,556749156","0,242722772","1,763956674","0,945862008","0,47013513","1,846662076","1,773992746","0,5573578","1,88243233","0,502645626","1,887614822","1,320524458","1,526228858","0,628582172","0,823763452"
it23,"0,3972521","0,375243814","0,45525138","1,199342406","1,376783548","1,691177748","0,373042384","0,615604672","1,586407554","0,971694152","0,204717174","1,06679732","0,355475658","1,103922584","1,239810772","1,051946282","0,376230696","1,518698124","1,06870216","0,492838906","1,939486076","1,332854044","1,164496678","1,897264396","0,282243442","0,979130154","1,36279889","1,127486334","1,056231108","1,752986378","1,69532821","1,062684792","0,74271386","1,69429543","1,19573683","1,916303376","1,422876924","1,858797702","0,082459758","0,392656866","0,95697848","1,70877374","0,224222344","0,902961124","1,6326872","0,490895792","1,77706799","1,791403944","1,723382632","0,318126082","1,210183438","0,87970775","0,95571394","0,95483521","1,139912704","0,094150764","1,925872444","0,57820176","0,693808364","0,049939968","1,789590532","1,575108034","1,11167547","1,20834127","0,816496484","0,930537464","0,269639684","0,48498833","1,378017356","1,40795338","0,660448234","1,747537616","1,727130942","0,658384","0,076175646","0,614988098","1,900107074","1,84824858","0,375225052","0,01938883"
it24,"0,480028096","1,564367946","0,505523944","1,927717166","0,068861956","0,474066906","0,377555264","0,437096368","0,679624254","0,559235594","1,969594488","0,70880756","0,483744972","1,562736306","1,73711384","0,356923442","0,493862076","1,369644012","0,05754766","1,0892759","0,423348834","0,45612083","0,286039076","0,24633093","0,025876382","1,59732476","0,709045722","1,545143672","1,511483172","1,625040204","0,555348732","0,273884002","0,658375748","0,788916768","1,061991392","0,62014929","1,204974434","1,044139662","0,098454084","1,396479554","0,541924578","1,941747162","1,018491876","0,903979834","0,343094794","0,688785112","1,765081722","1,239505188","0,41568488","1,89510375","1,35699324","0,684297984","0,330344486","0,08131205","1,248370818","1,447551204","1,151035588","1,315507438","1,137569042","1,421008894","0,612495034","1,245449498","1,990049404","0,844860322","1,198040868","1,95093","1,519345196","0,98909178","1,863380978","0,227485684","1,438349186","1,633520014","1,891731654","0,870898592","1,928110556","1,279721254","1,554921334","1,750273486","1,368675456","1,12717807"
it25,"0,43980546","0,591645724","1,242291666","1,163096246","0,446340158","0,608036882","1,180424702","1,096928636","1,304726614","0,744842588","1,727562546","0,384658622","1,476320058","1,073708274","0,443060456","0,24024366","1,201073508","1,327262472","0,004481918","0,519342498","1,286795274","0,676755298","1,540329482","1,191901574","1,901395706","0,895080066","1,173232418","0,830158778","1,394597542","0,61476216","1,693150212","0,759499346","1,431662006","1,79247965","0,037644892","0,492796734","0,123404316","0,67795342","1,29173673","0,393924656","0,913520966","0,051658448","1,363662904","0,842627502","1,438993412","0,4239689","0,87228691","0,246609072","0,641827464","0,348909096","1,845240432","0,484413692","0,044326578","1,065692542","0,602344184","0,055829834","1,690483568","1,334903422","0,156944446","0,974086768","1,565086618","0,07540559","1,821876728","1,16212394","1,123612652","1,037687084","1,53564079","1,88783716","1,552775252","0,104499642","1,771907924","1,42984886","1,308075764","0,503710376","0,147539776","1,977654036","0,176920548","1,727838194","1,03434234","0,554237166"
it26,"0,522024944","0,670419872","1,87436689","1,011989868","1,188143578","1,490536214","0,938670008","1,077561826","0,742030534","1,933716398","0,327675162","0,90254703","1,759926826","0,23216041","0,691952342","0,247818818","1,412349444","1,480178226","0,800139874","0,610277216","0,306457228","0,764897202","0,9002209","0,217497588","1,576722044","0,842900364","1,577741422","1,9742309","0,857948206","0,51087968","0,751139936","0,508159184","1,895178824","0,802503858","1,261981374","0,78501503","1,605752246","1,0184744","0,633224778","1,357032088","0,789159916","1,985796186","1,121814112","0,375499178","1,064285744","0,499631176","0,537421952","1,448662974","0,202844278","1,773033394","0,094704692","1,872656578","1,372841182","0,79221266","1,55749015","1,70005469","0,125267232","0,588792424","0,66006992","1,101804166","1,556054812","0,336582836","0,518391924","1,16745781","1,499020096","0,082550052","0,111825262","0,272213368","1,227152358","1,241780974","1,86111982","0,451159906","0,39162851","0,10316064","1,220975984","1,58232863","1,02627026","1,886977762","1,171283356","1,660337038"
it27,"1,977261516","0,807781","1,778503186","1,225141152","0,368157928","0,755709756","1,743406262","1,77666916","0,112713806","1,749471608","0,54409176","0,933668614","1,403991908","0,946840936","0,861891836","1,532340708","1,682988122","1,98337957","0,284074374","1,028319254","1,31039745","1,254577194","1,53257812","0,354746176","0,14952495","1,931471742","1,079998892","0,783919348","1,58744589","1,600754618","0,884630388","0,600455614","1,487683764","0,924664696","1,056314164","0,86306067","0,126626712","1,839897276","1,45190877","1,563683618","0,407857382","1,960546012","1,380909136","0,427957388","0,18729939","1,401513242","0,03073213","1,045393538","0,523325498","0,785309094","0,6070189","1,584961862","1,987404536","0,15787971","0,521190092","0,81122164","0,966867476","1,578868714","0,061702452","0,827625156","1,059363398","1,812079584","0,189552728","1,504877346","0,399581816","0,797384006","1,196826324","1,473596344","1,67286982","1,594881262","0,89806283","0,258502764","0,000351622","0,347330368","1,730043652","1,420368812","1,033657302","1,285966508","0,182459952","0,793232426"
it28,"0,34311196","1,179370188","1,829330204","0,853564644","1,49903719","0,577796392","1,93820805","0,259602544","0,415420482","1,35138579","1,220378716","1,035592468","1,206883308","1,50602402","1,822343546","1,948133984","1,879068184","0,185006786","0,111330874","1,253244904","1,250738086","1,990212596","0,162117208","0,296990806","1,22906602","1,240569378","1,369939444","0,443529706","1,21143598","0,415713346","1,027801112","0,87108057","1,006517022","1,422854578","1,421275492","1,600410006","1,528853128","1,78562612","0,994052228","0,435063142","0,203524464","1,685635082","1,891922566","0,071436968","0,818938068","0,07033159","1,211681808","0,369596738","0,041821006","1,45703951","1,362761176","0,23092227","0,514118668","1,721253084","0,371019382","1,75611122","1,666410102","0,752478904","1,882803804","0,510333582","1,470444142","1,48745702","1,028761272","1,00179736","0,19069743","1,865894174","0,448054588","1,032730096","0,543244796","0,864226758","1,233044566","0,62612897","0,874635974","0,267557872","0,572985678","1,137533604","0,621507114","0,726361002","0,475107452","1,531353646"
